index,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,lat,lng,building,addr,postal,SUBZONE_NO,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
232,104,JURONG EAST ST 13,4,1982,Y,Y,N,N,N,N,JE,20,0,0,20,0,0,0,0,0,0,0,0,0,1.336584653,103.7376233,JURONG EAST VILLE,104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104,600104,2,YUHUA EAST,JESZ02,JURONG EAST,JE,WEST REGION,WR
233,104,LENGKONG TIGA,9,1988,Y,N,N,N,N,N,BD,55,0,0,0,0,0,55,0,0,0,0,0,0,1.325634967,103.9098152,KEMBANGAN GARDENS,104 LENGKONG TIGA KEMBANGAN GARDENS SINGAPORE 410104,410104,3,KEMBANGAN,BDSZ03,BEDOK,BD,EAST REGION,ER
234,104,LOR 1 TOA PAYOH,10,1967,Y,N,N,N,N,N,TP,160,0,0,0,0,0,0,0,0,0,160,0,0,1.340108877,103.8491078,TOA PAYOH BLOOM,104 LORONG 1 TOA PAYOH TOA PAYOH BLOOM SINGAPORE 310104,310104,3,BRADDELL,TPSZ03,TOA PAYOH,TP,CENTRAL REGION,CR
235,104,PASIR RIS ST 12,11,1988,Y,N,N,Y,N,N,PRC,130,0,0,0,78,52,0,0,0,0,0,0,0,1.367952786,103.9587026,NIL,104 PASIR RIS STREET 12 SINGAPORE 510104,510104,5,PASIR RIS DRIVE,PRSZ05,PASIR RIS,PR,EAST REGION,ER
236,104,POTONG PASIR AVE 1,16,1984,Y,Y,N,N,N,N,TP,174,0,0,122,48,0,4,0,0,0,0,0,0,1.334339169,103.8691589,NIL,104 POTONG PASIR AVENUE 1 SINGAPORE 350104,350104,9,POTONG PASIR,TPSZ09,TOA PAYOH,TP,CENTRAL REGION,CR
237,104,RIVERVALE WALK,17,1997,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,1.382627459,103.9009299,RIVERVALE COURT,104 RIVERVALE WALK RIVERVALE COURT SINGAPORE 540104,540104,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
238,104,SERANGOON NTH AVE 1,4,1984,Y,N,N,N,N,N,SGN,24,0,0,16,8,0,0,0,0,0,0,0,0,1.370593162,103.8710868,HWI YOH COURT,104 SERANGOON NORTH AVENUE 1 HWI YOH COURT SINGAPORE 550104,550104,4,SERANGOON GARDEN,SGSZ04,SERANGOON,SG,NORTH-EAST REGION,NER
239,104,SPOTTISWOODE PK RD,25,1976,Y,N,N,Y,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,1.274427547,103.8348788,SPOTTISWOODE PARK ESTATE,104 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080104,80104,16,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
240,104,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,119,0,0,78,40,0,1,0,0,0,0,0,0,1.347205767,103.9466418,NIL,104 TAMPINES STREET 11 SINGAPORE 520104,520104,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
241,104,TECK WHYE LANE,9,1988,Y,N,N,N,N,N,CCK,80,0,0,0,52,28,0,0,0,0,0,0,0,1.377081621,103.7528704,NIL,104 TECK WHYE LANE SINGAPORE 680104,680104,1,TECK WHYE,CKSZ01,CHOA CHU KANG,CK,WEST REGION,WR
242,104,TOWNER RD,11,1982,Y,N,N,Y,N,N,KWN,90,0,0,0,40,50,0,0,0,0,0,0,0,1.320289307,103.8585102,TOWNERVILLE,104 TOWNER ROAD TOWNERVILLE SINGAPORE 327827,327827,1,BENDEMEER,KLSZ01,KALLANG,KL,CENTRAL REGION,CR
243,104,WHAMPOA DR,19,1997,Y,N,N,N,N,N,KWN,112,0,0,0,65,47,0,0,0,0,0,0,0,1.320799591,103.8533278,WHAMPOA VIEW,104 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 323104,323104,1,BALESTIER,NVSZ01,NOVENA,NV,CENTRAL REGION,CR
244,104,WOODLANDS ST 13,13,1984,Y,N,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0,1.436465871,103.7815769,NIL,104 WOODLANDS STREET 13 SINGAPORE 730104,730104,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
245,104,YISHUN RING RD,1,1984,N,N,Y,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.431447752,103.8285377,CHONG PANG MARKET & FOOD CENTRE,104 YISHUN RING ROAD CHONG PANG MARKET & FOOD CENTRE SINGAPORE 760104,760104,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
246,104A,ANG MO KIO ST 11,12,1994,Y,N,N,N,N,N,AMK,60,0,0,0,0,0,60,0,0,0,0,0,0,1.371827009,103.8388037,KEBUN BARU HEIGHTS,104A ANG MO KIO STREET 11 KEBUN BARU HEIGHTS SINGAPORE 560104,560104,6,KEBUN BAHRU,AMSZ06,ANG MO KIO,AM,NORTH-EAST REGION,NER
247,104A,BIDADARI PK DR,17,2020,Y,N,N,N,N,N,TP,290,0,40,94,156,0,0,0,0,0,0,0,0,1.335321978,103.870934,ALKAFF COURTVIEW,104A BIDADARI PARK DRIVE ALKAFF COURTVIEW SINGAPORE 341104,341104,11,SENNETT,TPSZ11,TOA PAYOH,TP,CENTRAL REGION,CR
248,104A,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,140,0,0,42,98,0,0,0,0,0,0,0,0,1.450352258,103.8322624,EASTBROOK @ CANBERRA,104A CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 751104,751104,1,SEMBAWANG EAST,SBSZ01,SEMBAWANG,SB,NORTH REGION,NR
249,104A,DEPOT RD,25,1998,Y,N,N,N,N,N,BM,96,0,0,0,48,48,0,0,0,0,0,0,0,1.280455613,103.8123177,DEPOT HEIGHTS,104A DEPOT ROAD DEPOT HEIGHTS SINGAPORE 101104,101104,12,DEPOT ROAD,BMSZ12,BUKIT MERAH,BM,CENTRAL REGION,CR
250,104A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,92,0,0,0,32,60,0,0,0,0,0,0,0,1.396805705,103.9050542,NIL,104A EDGEFIELD PLAINS SINGAPORE 821104,821104,4,PUNGGOL FIELD,PGSZ04,PUNGGOL,PG,NORTH-EAST REGION,NER
251,104A,HENDERSON CRES,5,1997,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28903386,103.8214872,MULTI STOREY CAR PARK,104A HENDERSON CRESCENT MULTI STOREY CAR PARK SINGAPORE 151104,151104,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
252,104B,ANG MO KIO ST 11,12,1994,Y,N,N,N,N,N,AMK,88,0,0,0,0,88,0,0,0,0,0,0,0,1.371511514,103.8384588,KEBUN BARU HEIGHTS,104B ANG MO KIO STREET 11 KEBUN BARU HEIGHTS SINGAPORE 561104,561104,6,KEBUN BAHRU,AMSZ06,ANG MO KIO,AM,NORTH-EAST REGION,NER
253,104B,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,168,0,70,28,70,0,0,0,0,0,0,0,0,1.450074217,103.831377,EASTBROOK @ CANBERRA,104B CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 752104,752104,1,SEMBAWANG EAST,SBSZ01,SEMBAWANG,SB,NORTH REGION,NR
254,104B,DEPOT RD,20,1998,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0,1.28049144,103.8121008,DEPOT HEIGHTS,104B DEPOT ROAD DEPOT HEIGHTS SINGAPORE 102104,102104,12,DEPOT ROAD,BMSZ12,BUKIT MERAH,BM,CENTRAL REGION,CR
255,104B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,92,0,0,0,32,60,0,0,0,0,0,0,0,1.396608862,103.9053038,NIL,104B EDGEFIELD PLAINS SINGAPORE 822104,822104,4,PUNGGOL FIELD,PGSZ04,PUNGGOL,PG,NORTH-EAST REGION,NER
256,104C,ANG MO KIO ST 11,5,1994,N,N,N,N,Y,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.371933159,103.8383303,KEBUN BARU HEIGHTS,104C ANG MO KIO STREET 11 KEBUN BARU HEIGHTS SINGAPORE 562104,562104,6,KEBUN BAHRU,AMSZ06,ANG MO KIO,AM,NORTH-EAST REGION,NER
257,104C,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,137,0,0,42,95,0,0,0,0,0,0,0,0,1.449709995,103.831776,EASTBROOK @ CANBERRA,104C CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 753104,753104,1,SEMBAWANG EAST,SBSZ01,SEMBAWANG,SB,NORTH REGION,NR
258,104C,DEPOT RD,7,1997,N,Y,N,Y,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.280546798,103.8115715,DEPOT HEIGHTS,104C DEPOT ROAD DEPOT HEIGHTS SINGAPORE 103104,103104,12,DEPOT ROAD,BMSZ12,BUKIT MERAH,BM,CENTRAL REGION,CR
259,104D,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,167,0,70,27,70,0,0,0,0,0,0,0,0,1.449856324,103.832367,EASTBROOK @ CANBERRA,104D CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 754104,754104,1,SEMBAWANG EAST,SBSZ01,SEMBAWANG,SB,NORTH REGION,NR
260,105,ALJUNIED CRES,12,1978,Y,N,N,N,N,N,GL,88,0,0,0,12,76,0,0,0,0,0,0,0,1.319468621,103.8827515,NIL,105 ALJUNIED CRESCENT SINGAPORE 380105,380105,4,ALJUNIED,GLSZ04,GEYLANG,GL,CENTRAL REGION,CR
261,105,ANG MO KIO AVE 4,10,1977,Y,N,N,N,N,N,AMK,90,0,0,0,90,0,0,0,0,0,0,0,0,1.372313283,103.8376011,KEBUN BARU HEIGHTS,105 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560105,560105,6,KEBUN BAHRU,AMSZ06,ANG MO KIO,AM,NORTH-EAST REGION,NER
262,105,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,N,N,BD,110,0,0,66,44,0,0,0,0,0,0,0,0,1.329144379,103.9091128,EUNOS VISTA,105 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470105,470105,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
263,105,BEDOK NTH AVE 4,14,1976,Y,Y,N,N,N,N,BD,155,0,0,128,26,0,1,0,0,0,0,0,0,1.333722809,103.9365177,PEARL GARDEN,105 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460105,460105,4,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
264,105,BISHAN ST 12,9,1985,Y,N,N,N,N,N,BH,116,0,0,64,50,0,0,0,0,0,0,2,0,1.345894936,103.8473653,BISHAN VIEW,105 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570105,570105,3,BISHAN EAST,BSSZ03,BISHAN,BS,CENTRAL REGION,CR
265,105,BIDADARI PK DR,1,2019,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333784436,103.8704083,ALKAFF VISTA,105 BIDADARI PARK DRIVE ALKAFF VISTA SINGAPORE 340105,340105,11,SENNETT,TPSZ11,TOA PAYOH,TP,CENTRAL REGION,CR
266,105,BT BATOK CTRL,10,1984,Y,Y,N,N,N,N,BB,81,0,0,0,81,0,0,0,0,0,0,0,0,1.348572654,103.7471562,NIL,105 BUKIT BATOK CENTRAL SINGAPORE 650105,650105,7,BUKIT BATOK CENTRAL,BKSZ07,BUKIT BATOK,BK,WEST REGION,WR
267,105,BT PURMEI RD,13,1982,Y,N,N,N,N,N,BM,144,0,0,96,48,0,0,0,0,0,0,0,0,1.272483013,103.824703,BUKIT PURMEI VILLE,105 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090105,90105,15,TELOK BLANGAH RISE,BMSZ15,BUKIT MERAH,BM,CENTRAL REGION,CR
268,105,CANBERRA ST,3,2017,N,Y,N,Y,N,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.448855647,103.8324092,EASTBROOK @ CANBERRA,105 CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 750105,750105,1,SEMBAWANG EAST,SBSZ01,SEMBAWANG,SB,NORTH REGION,NR
269,105,CLEMENTI ST 12,4,1984,Y,Y,N,N,N,N,CL,42,0,0,41,0,0,0,0,0,0,0,1,0,1.32271179,103.7698881,MOUNT PLEASANT ANIMAL MEDICAL CENTRE,105 CLEMENTI STREET 12 MOUNT PLEASANT ANIMAL MEDICAL CENTRE SINGAPORE 120105,120105,2,SUNSET WAY,CLSZ02,CLEMENTI,CL,WEST REGION,WR
270,105,DEPOT RD,2,2016,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28089298,103.8123553,DEPOT HEIGHTS,105 DEPOT ROAD DEPOT HEIGHTS SINGAPORE 100105,100105,12,DEPOT ROAD,BMSZ12,BUKIT MERAH,BM,CENTRAL REGION,CR
271,105,EDGEFIELD PLAINS,4,2001,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.397229386,103.9055909,MULTI STOREY CAR PARK,105 EDGEFIELD PLAINS MULTI STOREY CAR PARK SINGAPORE 820105,820105,4,PUNGGOL FIELD,PGSZ04,PUNGGOL,PG,NORTH-EAST REGION,NER
272,105,GANGSA RD,4,1986,Y,N,N,N,N,N,BP,40,0,0,24,16,0,0,0,0,0,0,0,0,1.378312421,103.7677633,NIL,105 GANGSA ROAD SINGAPORE 670105,670105,5,JELEBU,BPSZ05,BUKIT PANJANG,BP,WEST REGION,WR
273,105,HENDERSON CRES,24,1974,Y,N,N,Y,N,N,BM,270,0,0,264,0,6,0,0,0,0,0,0,0,1.290214202,103.8223568,HENDERSONVILLE,105 HENDERSON CRESCENT HENDERSONVILLE SINGAPORE 150105,150105,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
274,105,HOUGANG AVE 1,4,2005,N,N,Y,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.354082739,103.8901304,HOUGANG 105 HAINANESE VILLAGE CENTRE,105 HOUGANG AVENUE 1 HOUGANG 105 HAINANESE VILLAGE CENTRE SINGAPORE 530105,530105,7,LORONG AH SOO,HGSZ07,HOUGANG,HG,NORTH-EAST REGION,NER
275,105,JLN BT MERAH,12,1967,Y,Y,N,Y,N,N,BM,324,0,0,0,0,0,0,0,0,306,18,0,0,1.280632398,103.8249355,TIONG BAHRU ORCHID,105 JALAN BUKIT MERAH TIONG BAHRU ORCHID SINGAPORE 160105,160105,11,KAMPONG TIONG BAHRU,BMSZ11,BUKIT MERAH,BM,CENTRAL REGION,CR
276,105,JLN RAJAH,9,1983,Y,N,N,Y,N,N,KWN,72,0,0,0,0,0,72,0,0,0,0,0,0,1.3285791,103.8538725,PCF SPARKLETOTS PRESCHOOL @ WHAMPOA 105 (CC),105 JALAN RAJAH PCF SPARKLETOTS PRESCHOOL @ WHAMPOA 105 (CC) SINGAPORE 320105,320105,1,BALESTIER,NVSZ01,NOVENA,NV,CENTRAL REGION,CR
277,105,JURONG EAST ST 13,12,1982,Y,N,N,N,N,N,JE,98,0,0,0,98,0,0,0,0,0,0,0,0,1.337387468,103.7385276,JURONG EAST VILLE,105 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600105,600105,2,YUHUA EAST,JESZ02,JURONG EAST,JE,WEST REGION,WR
278,105,LENGKONG TIGA,4,1988,Y,N,N,N,N,N,BD,8,0,0,0,0,0,8,0,0,0,0,0,0,1.325648315,103.9101122,KEMBANGAN GARDENS,105 LENGKONG TIGA KEMBANGAN GARDENS SINGAPORE 410105,410105,3,KEMBANGAN,BDSZ03,BEDOK,BD,EAST REGION,ER
279,105,LOR 1 TOA PAYOH,10,1967,Y,N,N,N,N,N,TP,160,0,0,0,0,0,0,0,0,0,160,0,0,1.340422641,103.8491094,TOA PAYOH BLOOM,105 LORONG 1 TOA PAYOH TOA PAYOH BLOOM SINGAPORE 310105,310105,3,BRADDELL,TPSZ03,TOA PAYOH,TP,CENTRAL REGION,CR
280,105,PASIR RIS ST 12,11,1988,Y,N,N,Y,N,N,PRC,120,0,0,0,68,52,0,0,0,0,0,0,0,1.368478953,103.9571115,PASIR RIS FIRE POST,105 PASIR RIS STREET 12 PASIR RIS FIRE POST SINGAPORE 510105,510105,5,PASIR RIS DRIVE,PRSZ05,PASIR RIS,PR,EAST REGION,ER
281,105,POTONG PASIR AVE 1,16,1984,Y,N,N,Y,N,N,TP,178,0,0,152,26,0,0,0,0,0,0,0,0,1.334414606,103.8686943,ASCENSION KINDERCARE,105 POTONG PASIR AVENUE 1 ASCENSION KINDERCARE SINGAPORE 350105,350105,9,POTONG PASIR,TPSZ09,TOA PAYOH,TP,CENTRAL REGION,CR
282,105,RIVERVALE WALK,17,1997,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,1.382156131,103.9007119,RIVERVALE COURT,105 RIVERVALE WALK RIVERVALE COURT SINGAPORE 540105,540105,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
283,105,SERANGOON NTH AVE 1,13,1983,Y,N,N,N,N,N,SGN,120,0,0,120,0,0,0,0,0,0,0,0,0,1.370247459,103.870226,HWI YOH COURT,105 SERANGOON NORTH AVENUE 1 HWI YOH COURT SINGAPORE 550105,550105,4,SERANGOON GARDEN,SGSZ04,SERANGOON,SG,NORTH-EAST REGION,NER
284,105,SIMEI ST 1,4,1987,Y,N,N,N,N,N,TAP,32,0,0,0,0,0,32,0,0,0,0,0,0,1.340924594,103.9507425,NIL,105 SIMEI STREET 1 SINGAPORE 520105,520105,4,SIMEI,TMSZ04,TAMPINES,TM,EAST REGION,ER
285,105,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,1.273800756,103.8344822,SPOTTISWOODE PARK ESTATE,105 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080105,80105,16,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
286,105,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,119,0,0,78,40,0,1,0,0,0,0,0,0,1.348093125,103.9471776,NIL,105 TAMPINES STREET 11 SINGAPORE 521105,521105,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
287,105,TECK WHYE LANE,12,1987,Y,N,N,N,N,N,CCK,132,0,0,65,66,0,0,0,0,0,0,1,0,1.37765002,103.7529943,NIL,105 TECK WHYE LANE SINGAPORE 680105,680105,1,TECK WHYE,CKSZ01,CHOA CHU KANG,CK,WEST REGION,WR
288,105,TOWNER RD,25,1984,Y,N,N,Y,N,N,KWN,275,0,0,120,155,0,0,0,0,0,0,0,0,1.320813043,103.8613467,NIL,105 TOWNER ROAD SINGAPORE 321105,321105,1,BENDEMEER,KLSZ01,KALLANG,KL,CENTRAL REGION,CR
289,105,WOODLANDS ST 13,13,1984,Y,Y,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0,1.436844762,103.7815791,NIL,105 WOODLANDS STREET 13 SINGAPORE 730105,730105,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
290,105,YISHUN RING RD,1,1984,N,N,Y,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.431718367,103.8281143,CHONG PANG MARKET & FOOD CENTRE,105 YISHUN RING ROAD CHONG PANG MARKET & FOOD CENTRE SINGAPORE 760105,760105,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
291,105A,BIDADARI PK DR,17,2019,Y,Y,N,N,N,N,TP,64,0,0,0,28,36,0,0,0,0,0,0,0,1.334006992,103.8704306,ALKAFF VISTA,105A BIDADARI PARK DRIVE ALKAFF VISTA SINGAPORE 341105,341105,11,SENNETT,TPSZ11,TOA PAYOH,TP,CENTRAL REGION,CR
292,105A,DEPOT RD,21,2016,Y,N,N,N,N,N,BM,160,0,0,80,80,0,0,0,0,0,0,0,0,1.281071165,103.8114057,DEPOT HEIGHTS,105A DEPOT ROAD DEPOT HEIGHTS SINGAPORE 101105,101105,12,DEPOT ROAD,BMSZ12,BUKIT MERAH,BM,CENTRAL REGION,CR
293,105A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,1.396941332,103.9057295,NIL,105A EDGEFIELD PLAINS SINGAPORE 821105,821105,4,PUNGGOL FIELD,PGSZ04,PUNGGOL,PG,NORTH-EAST REGION,NER
294,105A,JLN BT MERAH,1,2003,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.280661187,103.8242584,TIONG BAHRU ORCHID,105A JALAN BUKIT MERAH TIONG BAHRU ORCHID SINGAPORE 161105,161105,11,KAMPONG TIONG BAHRU,BMSZ11,BUKIT MERAH,BM,CENTRAL REGION,CR
295,105B,BIDADARI PK DR,17,2019,Y,N,N,N,N,N,TP,92,0,0,0,54,38,0,0,0,0,0,0,0,1.333474039,103.8704904,ALKAFF VISTA,105B BIDADARI PARK DRIVE ALKAFF VISTA SINGAPORE 342105,342105,11,SENNETT,TPSZ11,TOA PAYOH,TP,CENTRAL REGION,CR
296,105B,DEPOT RD,1,2017,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.281108068,103.811133,DEPOT HEIGHTS,105B DEPOT ROAD DEPOT HEIGHTS SINGAPORE 102105,102105,12,DEPOT ROAD,BMSZ12,BUKIT MERAH,BM,CENTRAL REGION,CR
297,105B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,1.397206464,103.9060023,NIL,105B EDGEFIELD PLAINS SINGAPORE 822105,822105,4,PUNGGOL FIELD,PGSZ04,PUNGGOL,PG,NORTH-EAST REGION,NER
298,105C,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,1.397672035,103.9055988,NIL,105C EDGEFIELD PLAINS SINGAPORE 823105,823105,4,PUNGGOL FIELD,PGSZ04,PUNGGOL,PG,NORTH-EAST REGION,NER
299,105D,EDGEFIELD PLAINS,17,2001,Y,N,N,Y,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,1.397175306,103.9052296,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH BLK 105D (KN),105D EDGEFIELD PLAINS PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH BLK 105D (KN) SINGAPORE 824105,824105,4,PUNGGOL FIELD,PGSZ04,PUNGGOL,PG,NORTH-EAST REGION,NER
300,106,ALJUNIED CRES,12,1978,Y,Y,N,Y,N,N,GL,194,0,0,167,22,4,0,0,0,0,0,1,0,1.31905495,103.8829009,NIL,106 ALJUNIED CRESCENT SINGAPORE 380106,380106,4,ALJUNIED,GLSZ04,GEYLANG,GL,CENTRAL REGION,CR
301,106,ANG MO KIO AVE 4,11,1977,Y,N,N,Y,N,N,AMK,138,0,0,115,20,2,0,0,0,0,0,1,0,1.371933703,103.8374861,KEBUN BARU HEIGHTS,106 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560106,560106,6,KEBUN BAHRU,AMSZ06,ANG MO KIO,AM,NORTH-EAST REGION,NER
302,106,BEDOK NTH AVE 4,13,1977,Y,N,N,N,N,N,BD,168,0,34,0,0,0,0,0,0,0,134,0,0,1.33445895,103.9370871,PEARL GARDEN,106 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460106,460106,4,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
303,106,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,N,N,BD,110,0,0,0,110,0,0,0,0,0,0,0,0,1.329501522,103.9093817,EUNOS VISTA,106 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470106,470106,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
304,106,BISHAN ST 12,13,1985,Y,Y,N,N,N,N,BH,96,0,0,0,96,0,0,0,0,0,0,0,0,1.346100701,103.8478472,BISHAN VIEW,106 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570106,570106,3,BISHAN EAST,BSSZ03,BISHAN,BS,CENTRAL REGION,CR
305,106,BIDADARI PK DR,3,2019,N,Y,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333699478,103.8707961,ALKAFF VISTA,106 BIDADARI PARK DRIVE ALKAFF VISTA SINGAPORE 340106,340106,11,SENNETT,TPSZ11,TOA PAYOH,TP,CENTRAL REGION,CR
306,106,BT BATOK CTRL,8,1984,Y,N,N,Y,N,N,BB,100,0,0,0,100,0,0,0,0,0,0,0,0,1.348222309,103.7471885,NIL,106 BUKIT BATOK CENTRAL SINGAPORE 650106,650106,7,BUKIT BATOK CENTRAL,BKSZ07,BUKIT BATOK,BK,WEST REGION,WR
307,106,BT PURMEI RD,13,1983,Y,N,N,N,N,N,BM,123,0,0,51,72,0,0,0,0,0,0,0,0,1.27298937,103.8256268,BUKIT PURMEI VILLE,106 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090106,90106,15,TELOK BLANGAH RISE,BMSZ15,BUKIT MERAH,BM,CENTRAL REGION,CR
308,106,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0,1.308226033,103.7995913,NIL,106 COMMONWEALTH CRESCENT SINGAPORE 140106,140106,3,COMMONWEALTH,QTSZ03,QUEENSTOWN,QT,CENTRAL REGION,CR
309,106,CANBERRA ST,4,2016,N,N,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.449138432,103.8327734,EASTBROOK @ CANBERRA,106 CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 750106,750106,1,SEMBAWANG EAST,SBSZ01,SEMBAWANG,SB,NORTH REGION,NR
310,106,CLEMENTI ST 12,4,1985,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.321914673,103.7698152,SUNSET WAY RESIDENCE,106 CLEMENTI STREET 12 SUNSET WAY RESIDENCE SINGAPORE 120106,120106,2,SUNSET WAY,CLSZ02,CLEMENTI,CL,WEST REGION,WR
311,106,GANGSA RD,10,1986,Y,N,N,N,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0,1.377902,103.7674123,NIL,106 GANGSA ROAD SINGAPORE 670106,670106,5,JELEBU,BPSZ05,BUKIT PANJANG,BP,WEST REGION,WR
312,106,HENDERSON CRES,14,1973,Y,Y,N,Y,N,N,BM,130,0,0,0,130,0,0,0,0,0,0,0,0,1.289426079,103.8222768,NIL,106 HENDERSON CRESCENT SINGAPORE 150106,150106,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
